WjyXAAT;Córdoba;VILLAGE;3.5;8614;751;0;15
Wk7OAAT;La Rioja;VILLAGE;3.5;11191;315;0;15
Wk7tAAD;Asturias;ANY;15.0;11959;352;0;14
WkhLAAT;Valladolid;VILLAGE;15.0;11682;1001;0;18
WkHtAAL;Pontevedra;CITY;35.0;10153;312;0;12
Wko1AAD;Barcelona;ANY;25.0;12853;1013;0;23
WkOoAAL;Valencia/València;VILLAGE;15.0;10377;1271;0;19
WkpqAAD;Girona;VILLAGE;25.0;11095;1110;0,00376647834274953;17
WkVcAAL;Valencia/València;ANY;25.0;10377;860;0;23
Wl2RAAT;Burgos;LEISURE;3.5;12093;256;0;16
Wl7DAAT;Murcia;ANY;15.0;8908;575;0;16
WlGyAAL;Granada;VILLAGE;15.0;8877;1088;0;20
WlIQAA1;Zaragoza;BORDER;7.5;12020;905;0;18
WlNSAA1;Málaga;LEISURE;1.0;8688;142;0;12
WlPSAA1;Madrid;LEISURE;7.5;13779;432;0;20
WqbcAAD;Alicante/Alacant;VILLAGE;26.0;8695;642;0;19
WqH6AAL;Barcelona;VILLAGE;7.5;12853;1734;0,00312989045383412;18
WsfaAAD;Illes Balears;ANY;7.5;11213;556;0;19
WsLzAAL;Ciudad Real;ANY;15.0;8786;873;0;22
WsQgAAL;Cádiz;VILLAGE;15.0;8489;705;0;11
WsRxAAL;A Coruña;VILLAGE;15.0;11024;417;0;15
WsSIAA1;Córdoba;ANY;15.0;8614;909;0;19
WsSlAAL;Córdoba;VILLAGE;26.0;8614;532;0,00373134328358209;13
WsvjAAD;Murcia;ANY;15.0;8908;911;0,00208768267223382;20
WswqAAD;Asturias;ANY;3.5;11959;197;0;13
Wt2yAAD;Sevilla;VILLAGE;15.0;9051;201;0;11
WtAvAAL;Barcelona;COUNTRYSIDE;1.0;12853;692;0;21
WtBlAAL;Sevilla;ANY;3.5;9051;529;0,00485436893203883;10
WtcHAAT;Ávila;VACATIONAL;1.0;9745;507;0;15
WTczAAH;Girona;VILLAGE;26.0;11095;1054;0;22
WtCzAAL;Zaragoza;VILLAGE;15.0;12020;216;0,00757575757575758;14
WtD4AAL;Sevilla;LEISURE;7.5;9051;326;0;16
WTFeAAP;Barcelona;COUNTRYSIDE;3.5;12853;156;0;7
WTGAAA5;Barcelona;ANY;15.0;12853;1411;0,00161550888529887;22
WtIgAAL;Valencia/València;VACATIONAL;15.0;10377;1862;0;22
WtIRAA1;Sevilla;CITY;3.5;9051;583;0;17
Wjl9AAD;Alicante/Alacant;VACATIONAL;3.5;8695;445;0;20
WjrkAAD;Cáceres;ANY;15.0;9081;93;0;10
WjrVAAT;Castellón/Castelló;ANY;1.0;10136;109;0;8
WjsLAAT;Cáceres;ESCAPE;3.5;9081;374;0;13
WkblAAD;Valencia/València;VILLAGE;7.5;10377;803;0;20
WkgLAAT;Valencia/València;BORDER;1.0;10377;1046;0;19
WkM1AAL;Madrid;ANY;7.5;13779;1160;0;20
WkM9AAL;Asturias;ANY;7.5;11959;396;0;16
WknEAAT;Alicante/Alacant;VILLAGE;15.0;8695;972;0,00405679513184584;21
WkodAAD;Barcelona;VILLAGE;15.0;12853;1122;0;17
WkoFAAT;Madrid;BORDER;7.5;13779;664;0,00632911392405063;15
WsKlAAL;Barcelona;ANY;7.5;12853;949;0,00503778337531486;15
WsmGAAT;Málaga;VILLAGE;25.0;8688;980;0;13
WsMwAAL;Cádiz;ANY;25.0;8489;601;0;19
WsTBAA1;Córdoba;ANY;1.0;8614;757;0,00211864406779661;24
Wt1bAAD;Palencia;ANY;35.0;11392;567;0;19
Wt3BAAT;Cantabria;VILLAGE;15.0;11229;198;0;8
WtBcAAL;Toledo;VILLAGE;26.0;8845;475;0;6
WtcsAAD;Barcelona;ESCAPE;1.0;12853;579;0;16
WtDKAA1;Valencia/València;ANY;25.0;10377;1552;0;20
WtdSAAT;Castellón/Castelló;ANY;7.5;10136;2155;0;14
WTgFAAX;Huesca;CITY;25.0;11297;119;0;13
WThhAAH;Cádiz;ANY;25.0;8489;780;0;14
WTiHAAX;Alicante/Alacant;VILLAGE;3.5;8695;1024;0;22
WjeFAAT;Lleida;ANY;15.0;10914;815;0;18
WlPvAAL;Valencia/València;BORDER;15.0;10377;2027;0;19
WqbSAAT;Lugo;COUNTRYSIDE;7.5;10283;23;0;6
WqcdAAD;Lugo;COUNTRYSIDE;15.0;10283;166;0;15
WqdKAAT;Girona;VACATIONAL;7.5;11095;709;0;19
WscBAAT;Badajoz;COUNTRYSIDE;7.5;8448;107;0;7
WsKyAAL;Castellón/Castelló;ANY;26.0;10136;240;0;11
WsQbAAL;Cádiz;ANY;25.0;8489;275;0;10
WsSZAA1;Barcelona;BORDER;15.0;12853;1719;0;22
WtcdAAD;Zaragoza;ANY;15.0;12020;726;0;16
WTciAAH;Alicante/Alacant;VILLAGE;26.0;8695;1043;0,00364298724954463;25
WtdrAAD;Madrid;VILLAGE;26.0;13779;782;0;13
WTfCAAX;Granada;ANY;26.0;8877;241;0;12
WThdAAH;Alicante/Alacant;CITY;7.5;8695;525;0,00321543408360129;20
WTi4AAH;Burgos;ANY;3.5;12093;466;0;13
WtIMAA1;Valencia/València;CITY;3.5;10377;357;0;19
WTitAAH;Castellón/Castelló;VILLAGE;1.0;10136;634;0;14
WtJSAA1;Salamanca;VILLAGE;7.5;10667;225;0;6
WTkeAAH;Ciudad Real;VILLAGE;7.5;8786;557;0;16
WtmVAAT;Murcia;CITY;25.0;8908;608;0;20
WTnHAAX;Córdoba;CITY;3.5;8614;619;0,00576368876080692;18
WtOdAAL;Sevilla;VILLAGE;1.0;9051;1414;0;23
WtOeAAL;Sevilla;VILLAGE;15.0;9051;203;0;8
WjeGAAT;La Rioja;VILLAGE;1.0;11191;257;0;8
WjEkAAL;Barcelona;VILLAGE;15.0;12853;1098;0;15
WjemAAD;Madrid;CITY;7.5;13779;314;0;17
WjeuAAD;Lugo;VILLAGE;3.5;10283;240;0;9
WjlOAAT;Huelva;ANY;15.0;8401;2005;0;24
WjodAAD;Tarragona;VILLAGE;15.0;10817;499;0;17
WjpOAAT;Huelva;COUNTRYSIDE;7.5;8401;515;0;12
WjrUAAT;Cáceres;ANY;15.0;9081;1944;0;22
WjsBAAT;Alicante/Alacant;ANY;3.5;8695;1196;0;21
WjuDAAT;Barcelona;BORDER;1.0;12853;727;0;19
Wk6pAAD;Huelva;CITY;15.0;8401;506;0;15
WkgiAAD;Bizkaia;ANY;3.5;13949;775;0;16
Wkn7AAD;Granada;ANY;35.0;8877;660;0;12
Wkn8AAD;Zaragoza;BORDER;7.5;12020;507;0;18
WkoeAAD;Alicante/Alacant;ANY;15.0;8695;344;0,00395256916996047;19
WkT5AAL;Sevilla;VILLAGE;15.0;9051;635;0;15
WkU9AAL;Toledo;COUNTRYSIDE;25.0;8845;1602;0;20
WkvqAAD;Pontevedra;CITY;7.5;10153;438;0;18
Wkw4AAD;Zaragoza;ANY;7.5;12020;447;0,00418410041841004;14
WlJAAA1;Valencia/València;ESCAPE;26.0;10377;214;0,00617283950617284;12
WlMEAA1;Cádiz;VACATIONAL;26.0;8489;603;0;20
WlMSAA1;León;ANY;1.0;11138;556;0;20
WlQUAA1;Burgos;ANY;7.5;12093;704;0,00298507462686567;15
WqasAAD;Lugo;ANY;35.0;10283;753;0;16
WqHqAAL;Barcelona;ANY;3.5;12853;1281;0;20
WqNhAAL;Barcelona;CITY;7.5;12853;344;0;17
WsKkAAL;Barcelona;ANY;7.5;12853;422;0;17
WsKNAA1;Cáceres;ANY;7.5;9081;358;0;20
WsLvAAL;Cáceres;COUNTRYSIDE;7.5;9081;205;0;8
WsSeAAL;Cádiz;VILLAGE;26.0;8489;87;0;6
WsucAAD;Madrid;VILLAGE;3.5;13779;912;0;17
WswEAAT;Murcia;ANY;15.0;8908;328;0;14
Wt1dAAD;Palencia;ANY;25.0;11392;178;0;14
WknpAAD;Salamanca;VILLAGE;1.0;10667;107;0;9
WkoqAAD;Ciudad Real;COUNTRYSIDE;15.0;8786;421;0;17
WkqSAAT;Zaragoza;ANY;15.0;12020;340;0;7
WkUuAAL;Sevilla;ANY;7.5;9051;885;0;15
WkvDAAT;Guadalajara;VILLAGE;7.5;11036;1611;0;17
Wl0jAAD;Ciudad Real;VILLAGE;3.5;8786;809;0;9
Wl12AAD;Valladolid;BORDER;15.0;11682;164;0;16
Wl72AAD;Madrid;ANY;3.5;13779;697;0,00313479623824451;15
WlHDAA1;Toledo;ANY;7.5;8845;271;0;20
WlMTAA1;León;ANY;3.5;11138;291;0;15
WlNwAAL;Valencia/València;VILLAGE;7.5;10377;2079;0,00132275132275132;22
WlQhAAL;Castellón/Castelló;VILLAGE;3.5;10136;1222;0,00166389351081531;18
WtcJAAT;Valencia/València;ANY;7.5;10377;675;0;20
WqaZAAT;Madrid;ANY;1.0;13779;1079;0,0018348623853211;21
WqcsAAD;Gipuzkoa;ANY;15.0;14852;231;0;11
WqfzAAD;Huelva;VILLAGE;7.5;8401;569;0;19
WqN8AAL;Barcelona;CITY;15.0;12853;940;0,00231481481481481;20
WqZVAA1;Madrid;BORDER;7.5;13779;613;0;19
WsRwAAL;A Coruña;COUNTRYSIDE;7.5;11024;253;0;13
WsS0AAL;Alicante/Alacant;CITY;7.5;8695;403;0;24
WtcxAAD;Alicante/Alacant;VACATIONAL;15.0;8695;1025;0;24
Wtd4AAD;Madrid;BORDER;15.0;13779;1193;0,00166666666666667;21
Wte3AAD;Murcia;VILLAGE;15.0;8908;1230;0;19
WtJ9AAL;Valencia/València;VILLAGE;3.5;10377;312;0;13
WTkFAAX;Araba/Álava;BORDER;7.5;14715;363;0;13
WTkMAAX;Albacete;COUNTRYSIDE;3.5;9150;446;0;10
WtmxAAD;Barcelona;BORDER;7.5;12853;879;0;22
WTo4AAH;Alicante/Alacant;VILLAGE;15.0;8695;762;0;15
WTocAAH;Córdoba;VILLAGE;26.0;8614;587;0;13
WtsMAAT;Alicante/Alacant;ANY;15.0;8695;1184;0,0036101083032491;19
WtsXAAT;Asturias;ANY;7.5;11959;469;0;21
WTuBAAX;Badajoz;ANY;1.0;8448;821;0,003003003003003;12
WjkGAAT;Madrid;CITY;3.5;13779;728;0,00337837837837838;17
Wk87AAD;Málaga;CITY;3.5;8688;598;0;15
WkilAAD;Bizkaia;BORDER;3.5;13949;699;0;15
WknDAAT;Sevilla;ANY;1.0;9051;653;0;15
WkNUAA1;Málaga;ANY;3.5;8688;1645;0;18
WkoiAAD;Sevilla;VILLAGE;15.0;9051;701;0,0026525198938992;19
Wkp9AAD;Navarra;VILLAGE;15.0;13572;253;0;14
WkU8AAL;Valencia/València;CITY;35.0;10377;293;0;11
Wkv7AAD;Almería;VILLAGE;7.5;8029;788;0;18
WkvRAAT;Asturias;ANY;7.5;11959;832;0;20
Wl0AAAT;Alicante/Alacant;VILLAGE;3.5;8695;455;0,00719424460431655;16
Wl0vAAD;Badajoz;VILLAGE;7.5;8448;832;0;21
WlaEAAT;Salamanca;VILLAGE;7.5;10667;386;0;16
WqcKAAT;Jaén;VILLAGE;26.0;8318;297;0,00966183574879227;9
WqGRAA1;Barcelona;BORDER;3.5;12853;923;0,00240384615384615;16
Wqi5AAD;Barcelona;ANY;7.5;12853;1089;0;19
WsgkAAD;Badajoz;VILLAGE;26.0;8448;1357;0;16
WsKrAAL;Alicante/Alacant;ANY;7.5;8695;750;0;17
WsLZAA1;Ciudad Real;ANY;15.0;8786;1029;0;19
WsQYAA1;Albacete;VILLAGE;3.5;9150;997;0,00383877159309021;19
WsvXAAT;Madrid;BORDER;7.5;13779;1309;0,00315955766192733;22
Wt3FAAT;Girona;CITY;15.0;11095;516;0;16
WTaXAAX;Jaén;ANY;15.0;8318;662;0;17
WTd7AAH;Almería;ANY;7.5;8029;521;0,00308641975308642;20
WtD8AAL;Sevilla;BORDER;7.5;9051;1110;0;20
WTfFAAX;Madrid;CITY;7.5;13779;246;0;13
WTh3AAH;Cuenca;COUNTRYSIDE;3.5;9009;99;0;5
WTidAAH;Barcelona;VILLAGE;3.5;12853;1183;0;20
WtlZAAT;Valencia/València;VILLAGE;1.0;10377;752;0,00242718446601942;21
WTmfAAH;Cádiz;VILLAGE;26.0;8489;361;0;5
WTnBAAX;Cádiz;ANY;15.0;8489;1150;0,00211864406779661;13
WTNeAAP;Barcelona;BORDER;7.5;12853;867;0;22
WtO8AAL;Valladolid;ANY;7.5;11682;1030;0;21
WtsHAAT;Castellón/Castelló;ANY;3.5;10136;666;0;14
WtuXAAT;Lleida;VILLAGE;1.0;10914;90;0;8
WTYVAA5;Alicante/Alacant;VILLAGE;26.0;8695;1066;0;22
Wu1PAAT;Ciudad Real;COUNTRYSIDE;7.5;8786;179;0;14
Wu68AAD;Pontevedra;VILLAGE;26.0;10153;242;0,0540540540540541;7
WU6GAAX;Cantabria;CITY;3.5;11229;188;0;11
WU6PAAX;Asturias;COUNTRYSIDE;3.5;11959;209;0;17
WkP6AAL;Madrid;LEISURE;1.0;13779;322;0;8
WkVFAA1;Sevilla;ANY;3.5;9051;284;0;12
WlHJAA1;Burgos;LEISURE;35.0;12093;374;0;16
Wqg4AAD;León;ANY;7.5;11138;511;0;17
WqhEAAT;Huelva;VILLAGE;26.0;8401;705;0,00246305418719212;20
WqiYAAT;Cuenca;COUNTRYSIDE;25.0;9009;914;0;22
XClYAAX;Zamora;ANY;1.0;9859;349;0;14
XCNVAA5;Pontevedra;VILLAGE;7.5;10153;699;0;18
XCPKAA5;Madrid;BORDER;3.5;13779;1330;0;20
XCQAAA5;Asturias;ANY;7.5;11959;170;0;11
XCqeAAH;Cáceres;COUNTRYSIDE;15.0;9081;712;0;18
XCREAA5;Pontevedra;ANY;3.5;10153;705;0,002710027100271;17
XCU2AAP;Valencia/València;ANY;7.5;10377;1508;0;21
XCW3AAP;Bizkaia;LEISURE;15.0;13949;184;0;13
XCxbAAH;Granada;VILLAGE;35.0;8877;1327;0;22
XCxvAAH;Gipuzkoa;ANY;15.0;14852;133;0;7
XKCWAA5;Bizkaia;LEISURE;1.0;13949;136;0;9
WuatAAD;Bizkaia;BORDER;15.0;13949;118;0;14
WUAuAAP;Bizkaia;ANY;7.5;13949;221;0;11
WUBlAAP;Córdoba;VILLAGE;3.5;8614;543;0,0029940119760479;17
WUBRAA5;Córdoba;ANY;3.5;8614;419;0;16
WUfbAAH;Navarra;VILLAGE;7.5;13572;298;0;8
WUg0AAH;Valladolid;ANY;25.0;11682;723;0,00301204819277108;15
WUi9AAH;Girona;CITY;15.0;11095;578;0;20
WUjLAAX;Cádiz;ANY;15.0;8489;367;0;18
WUknAAH;Madrid;BORDER;25.0;13779;2162;0;21
WuM5AAL;Valencia/València;CITY;3.5;10377;801;0,00484261501210654;23
WUm7AAH;Badajoz;ANY;15.0;8448;862;0;25
WuN0AAL;Córdoba;VILLAGE;3.5;8614;658;0;16
WUShAAP;Pontevedra;CITY;7.5;10153;1438;0;20
WuTnAAL;Murcia;ANY;15.0;8908;1910;0;22
WuZuAAL;Barcelona;LEISURE;3.5;12853;903;0;16
Wv1oAAD;Murcia;VILLAGE;7.5;8908;1164;0;23
X8ZxAAL;Zaragoza;BORDER;3.5;12020;1073;0;17
XA3tAAH;Castellón/Castelló;COUNTRYSIDE;3.5;10136;767;0;20
XA6pAAH;Alicante/Alacant;ANY;26.0;8695;1614;0;21
XC6NAAX;Madrid;CITY;7.5;13779;708;0;16
XC9qAAH;Huelva;VILLAGE;15.0;8401;460;0;15
XCB4AAP;Barcelona;ANY;15.0;12853;1250;0;22
XCCxAAP;Cáceres;ESCAPE;3.5;9081;143;0;12
XCf0AAH;Illes Balears;VILLAGE;15.0;11213;183;0,00826446280991736;8
XCNdAAP;Málaga;VILLAGE;15.0;8688;102;0;7
XCP9AAP;Asturias;ANY;7.5;11959;919;0;12
XCSNAA5;Barcelona;ANY;3.5;12853;168;0;16
XCU9AAP;Sevilla;ANY;7.5;9051;1207;0;18
XCVcAAP;Sevilla;VILLAGE;3.5;9051;593;0,00579710144927536;17
XKIwAAP;Zaragoza;VILLAGE;3.5;12020;184;0;6
WTvSAAX;Badajoz;COUNTRYSIDE;3.5;8448;385;0;4
WTzNAAX;Pontevedra;ANY;7.5;10153;728;0;19
WU0TAAX;Madrid;VACATIONAL;7.5;13779;778;0;18
WU5RAAX;Toledo;COUNTRYSIDE;3.5;8845;54;0,0857142857142857;5
WU7VAAX;A Coruña;ANY;15.0;11024;9;0;4
WuaMAAT;Barcelona;BORDER;15.0;12853;925;0;23
WuayAAD;Asturias;BORDER;7.5;11959;667;0;16
WUCQAA5;León;ANY;15.0;11138;1280;0;20
WueeAAD;Tarragona;VILLAGE;35.0;10817;1143;0;20
WUENAA5;Barcelona;LEISURE;7.5;12853;515;0;15
WueXAAT;Teruel;ANY;7.5;10911;107;0;7
WUF2AAP;Valencia/València;CITY;15.0;10377;387;0;19
WUg5AAH;Barcelona;CITY;3.5;12853;444;0;16
WuGsAAL;Sevilla;CITY;7.5;9051;108;0;7
WUm6AAH;Málaga;VILLAGE;3.5;8688;339;0,00578034682080925;8
WUNmAAP;Barcelona;ANY;3.5;12853;953;0;27
WUpAAAX;Huelva;VILLAGE;15.0;8401;831;0,00230414746543779;17
WU0SAAX;Madrid;VILLAGE;3.5;13779;847;0;22
WU2TAAX;Madrid;BORDER;7.5;13779;387;0;15
WU8lAAH;Sevilla;ANY;35.0;9051;876;0;20
WuaxAAD;Madrid;BORDER;1.0;13779;917;0,00968523002421308;18
WuaXAAT;Valencia/València;LEISURE;7.5;10377;226;0;21
WUBXAA5;Barcelona;BORDER;7.5;12853;1546;0;22
WUC0AAP;Palencia;ANY;3.5;11392;617;0;19
WudCAAT;Barcelona;ANY;7.5;12853;1144;0;22
WuHtAAL;Valladolid;VILLAGE;7.5;11682;233;0;12
WlPKAA1;Valladolid;ANY;25.0;11682;905;0;18
Wqb1AAD;Lugo;COUNTRYSIDE;3.5;10283;58;0;8
WqjAAAT;Castellón/Castelló;VACATIONAL;3.5;10136;774;0;9
WqONAA1;Barcelona;BORDER;15.0;12853;1283;0;25
WsKiAAL;Barcelona;ANY;7.5;12853;735;0;21
WsMbAAL;A Coruña;VILLAGE;7.5;11024;71;0;9
WsmfAAD;Madrid;CITY;15.0;13779;509;0;16
WsRkAAL;Córdoba;CITY;7.5;8614;200;0;18
Wsw4AAD;Cantabria;BORDER;3.5;11229;374;0;17
Wt17AAD;Asturias;ANY;7.5;11959;444;0;15
Wt1YAAT;Navarra;VILLAGE;25.0;13572;126;0;10
WTd2AAH;Madrid;BORDER;7.5;13779;815;0;21
WtdKAAT;Bizkaia;ANY;3.5;13949;148;0,00970873786407767;10
WTevAAH;León;VILLAGE;15.0;11138;970;0;18
WTjxAAH;Barcelona;ESCAPE;35.0;12853;1830;0,00129032258064516;21
WTk8AAH;Ciudad Real;ANY;7.5;8786;1173;0;15
WTlyAAH;A Coruña;COUNTRYSIDE;1.0;11024;379;0,00404858299595142;18
Wtm4AAD;Sevilla;ANY;7.5;9051;605;0;14
WTNgAAP;Barcelona;CITY;3.5;12853;209;0;15
WttZAAT;León;ANY;7.5;11138;1146;0;18
WTxNAAX;Málaga;VILLAGE;25.0;8688;428;0;16
WtypAAD;Toledo;VILLAGE;26.0;8845;700;0;9
WjeIAAT;La Rioja;COUNTRYSIDE;7.5;11191;77;0;13
WjeOAAT;Madrid;LEISURE;1.0;13779;353;0;13
WjjlAAD;Gipuzkoa;VILLAGE;15.0;14852;215;0;7
WjlJAAT;Huelva;ANY;7.5;8401;626;0;9
WjpzAAD;Cuenca;COUNTRYSIDE;15.0;9009;817;0;19
WjqPAAT;Castellón/Castelló;VILLAGE;7.5;10136;693;0;19
WkBFAA1;Badajoz;ANY;3.5;8448;447;0;12
WkIaAAL;Asturias;CITY;3.5;11959;386;0;17
WkigAAD;Bizkaia;ANY;15.0;13949;482;0;10
WkiNAAT;Valencia/València;ANY;3.5;10377;825;0;14
WkpCAAT;Cáceres;COUNTRYSIDE;7.5;9081;664;0;9
WkpKAAT;Castellón/Castelló;VILLAGE;7.5;10136;393;0;17
Wkr1AAD;Cáceres;VILLAGE;25.0;9081;594;0;16
WkU1AAL;Cantabria;ANY;15.0;11229;77;0;9
WkulAAD;Cantabria;ANY;7.5;11229;419;0;18
WkVJAA1;Tarragona;ANY;7.5;10817;977;0;19
WkvvAAD;Asturias;ANY;3.5;11959;652;0,00260416666666667;13
WkwKAAT;Zaragoza;VILLAGE;7.5;12020;205;0,00840336134453781;5
WkzMAAT;Madrid;BORDER;7.5;13779;775;0;20
Wl1UAAT;Cádiz;ANY;7.5;8489;862;0;18
Wl6VAAT;Murcia;VILLAGE;15.0;8908;835;0;21
WlHqAAL;Madrid;CITY;3.5;13779;101;0;12
WlJNAA1;Barcelona;CITY;7.5;12853;132;0;7
WlJYAA1;Zaragoza;COUNTRYSIDE;7.5;12020;169;0;18
WlKdAAL;Tarragona;VILLAGE;7.5;10817;554;0;14
WlMXAA1;A Coruña;CITY;7.5;11024;299;0;14
WlODAA1;Jaén;ANY;7.5;8318;841;0;16
WlOuAAL;Granada;CITY;15.0;8877;1072;0;20
WlXnAAL;Cuenca;VILLAGE;25.0;9009;107;0;7
WqdSAAT;Madrid;BORDER;7.5;13779;1222;0,00395256916996047;21
WsKhAAL;Barcelona;ANY;7.5;12853;1072;0;19
XKCkAAP;Barcelona;VILLAGE;7.5;12853;990;0;20
XKfoAAH;Navarra;ANY;15.0;13572;254;0,00571428571428571;15
WUChAAP;Valencia/València;VILLAGE;3.5;10377;1035;0;17
Wud1AAD;Madrid;LEISURE;15.0;13779;827;0;18
WUEVAA5;Toledo;COUNTRYSIDE;1.0;8845;77;0,0188679245283019;7
WuezAAD;Barcelona;BORDER;25.0;12853;796;0;20
WUhEAAX;Jaén;VILLAGE;7.5;8318;792;0;16
WuHZAA1;Barcelona;ANY;26.0;12853;600;0;19
WUlgAAH;Barcelona;BORDER;7.5;12853;500;0;24
WUMEAA5;Murcia;VILLAGE;15.0;8908;198;0;6
WUn7AAH;Madrid;BORDER;7.5;13779;922;0;13
WUo3AAH;Navarra;BORDER;15.0;13572;117;0;13
WUObAAP;Madrid;BORDER;7.5;13779;2534;0;20
WUR1AAP;Huelva;VILLAGE;1.0;8401;597;0,00282485875706215;20
WqjNAAT;Barcelona;ANY;3.5;12853;1061;0;21
WsMVAA1;Ciudad Real;COUNTRYSIDE;26.0;8786;40;0;4
WsmWAAT;Pontevedra;VILLAGE;15.0;10153;923;0;19
WsnBAAT;Madrid;BORDER;3.5;13779;568;0;23
WsRlAAL;Córdoba;ANY;15.0;8614;783;0;20
WsSBAA1;Cádiz;ANY;7.5;8489;173;0;9
WsSxAAL;Cuenca;COUNTRYSIDE;7.5;9009;390;0;13
WsT6AAL;Cádiz;ANY;35.0;8489;673;0;20
WswFAAT;Murcia;ANY;7.5;8908;443;0;16
Wt2XAAT;Pontevedra;CITY;7.5;10153;271;0;10
Wt2YAAT;Pontevedra;CITY;3.5;10153;577;0;14
WTaYAAX;Jaén;VILLAGE;15.0;8318;213;0;15
WTcuAAH;Alicante/Alacant;VILLAGE;3.5;8695;811;0;19
WTgEAAX;Huesca;ANY;15.0;11297;519;0;23
WThFAAX;Cádiz;ANY;15.0;8489;903;0;19
WThkAAH;Castellón/Castelló;BORDER;7.5;10136;778;0,00303030303030303;15
WTihAAH;Burgos;LEISURE;7.5;12093;236;0;17
WTiZAAX;Barcelona;ANY;15.0;12853;1336;0;16
WTmSAAX;Barcelona;ANY;7.5;12853;638;0;15
WTnbAAH;Cádiz;ANY;1.0;8489;374;0;10
WTNcAAP;Barcelona;BORDER;7.5;12853;572;0,00392156862745098;14
WtXJAA1;Illes Balears;VACATIONAL;35.0;11213;172;0;13
WtyZAAT;Asturias;ANY;26.0;11959;354;0;15
WTZLAA5;Huesca;ANY;35.0;11297;649;0;21
WTZZAA5;La Rioja;ANY;15.0;11191;220;0;12
WU3XAAX;Málaga;ANY;15.0;8688;1177;0;19
Wu5VAAT;Sevilla;ANY;15.0;9051;227;0;11
WU9vAAH;Bizkaia;LEISURE;15.0;13949;178;0;15
WUAAAA5;Bizkaia;ANY;26.0;13949;456;0;10
WUcXAAX;Valencia/València;VILLAGE;7.5;10377;1051;0,0036697247706422;20
WUHKAA5;Sevilla;VILLAGE;35.0;9051;485;0;15
WUhsAAH;Valencia/València;CITY;7.5;10377;544;0;23
WUiKAAX;Tarragona;VACATIONAL;15.0;10817;1147;0;18
WUJwAAP;Valencia/València;VILLAGE;7.5;10377;1192;0;21
WUKzAAP;Asturias;ANY;15.0;11959;750;0;21
WULMAA5;Madrid;LEISURE;3.5;13779;484;0;19
WuM9AAL;Sevilla;BORDER;7.5;9051;350;0;13
WuNeAAL;Cantabria;VILLAGE;3.5;11229;135;0;4
WuO5AAL;Zaragoza;VILLAGE;7.5;12020;77;0;9
Wut1AAD;Almería;VILLAGE;15.0;8029;807;0;20
X9yeAAD;Badajoz;ANY;7.5;8448;174;0;13
XC6vAAH;Madrid;CITY;7.5;13779;1358;0;21
XC6wAAH;Madrid;BORDER;7.5;13779;820;0;16
XC9RAAX;Huelva;VILLAGE;7.5;8401;1415;0;17
XCAMAA5;Granada;VILLAGE;7.5;8877;361;0;10
XCbJAAX;Valencia/València;VILLAGE;35.0;10377;456;0,00314465408805031;19
XCcjAAH;Sevilla;ANY;7.5;9051;596;0;11
XCd5AAH;Barcelona;ANY;15.0;12853;963;0;20
XCdTAAX;Barcelona;CITY;3.5;12853;377;0;15
WuZvAAL;Valencia/València;COUNTRYSIDE;15.0;10377;662;0;15
X9UOAA1;Navarra;VILLAGE;15.0;13572;101;0;8
X9wMAAT;Jaén;VILLAGE;15.0;8318;486;0,00352112676056338;10
XA2pAAH;Barcelona;ANY;7.5;12853;978;0;20
XC6VAAX;Huesca;VILLAGE;25.0;11297;78;0;11
XCbLAAX;Valencia/València;ANY;3.5;10377;1446;0;21
XCfbAAH;Sevilla;VILLAGE;3.5;9051;1118;0;19
XCFmAAP;Ciudad Real;COUNTRYSIDE;7.5;8786;366;0;20
XCGAAA5;Córdoba;CITY;15.0;8614;482;0;14
XChpAAH;Gipuzkoa;ANY;7.5;14852;190;0;11
XCJ7AAP;Badajoz;COUNTRYSIDE;3.5;8448;1669;0;20
XCjBAAX;Araba/Álava;ANY;3.5;14715;148;0;13
XCjmAAH;Huelva;VILLAGE;3.5;8401;773;0;17
XCjtAAH;La Rioja;ANY;15.0;11191;639;0;19
XClVAAX;Madrid;LEISURE;3.5;13779;303;0;10
XCmlAAH;Cantabria;ANY;3.5;11229;280;0;14
XCrKAAX;Sevilla;ANY;3.5;9051;167;0;13
XCtnAAH;Cáceres;CITY;7.5;9081;746;0;22
WjeHAAT;La Rioja;ANY;7.5;11191;716;0,00277777777777778;21
WjEMAA1;Barcelona;ANY;15.0;12853;1300;0;23
WjieAAD;Jaén;VILLAGE;15.0;8318;263;0;16
WjkHAAT;Madrid;LEISURE;7.5;13779;335;0;12
WjqcAAD;Cuenca;ESCAPE;7.5;9009;264;0;13
WjtIAAT;Toledo;ESCAPE;26.0;8845;268;0;13
Wjx8AAD;Cádiz;ANY;7.5;8489;2479;0,00181159420289855;23
WjyUAAT;Córdoba;ANY;7.5;8614;128;0;9
WkC0AAL;Illes Balears;CITY;3.5;11213;118;0;16
WkhsAAD;Valencia/València;ANY;15.0;10377;1042;0;23
WknzAAD;Cádiz;ANY;15.0;8489;497;0;13
WkSyAAL;Bizkaia;ANY;25.0;13949;254;0;14
WkwFAAT;Badajoz;COUNTRYSIDE;15.0;8448;140;0;7
WkzuAAD;Zamora;CITY;7.5;9859;374;0;21
Wl2kAAD;Valladolid;VILLAGE;7.5;11682;1324;0;16
Wl8VAAT;Valladolid;CITY;7.5;11682;114;0;13
